Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Review Rating,Promo Code Used,Previous Purchases,Payment Method,Discount Value (%)
54,F,Pants,Clothing,67,Connecticut,M,2.7,Yes,24,Cash,10.0
49,F,Sneakers,Footwear,49,Kansas,M,2.5,No,38,Debit Card,0.0
62,M,Shoes,Footwear,97,Nevada,M,4.4,No,0,Credit Card,0.0
45,F,T-shirt,Clothing,34,Massachusetts,M,4.0,Yes,19,Bank Transfer,10.0
45,F,Belt,Accessories,74,Indiana,M,3.8,No,11,Debit Card,0.0
27,F,Belt,Accessories,68,Kansas,M,4.0,No,0,Debit Card,0.0
63,F,Belt,Accessories,84,South Carolina,L,4.1,No,0,Cash,0.0
61,F,T-shirt,Clothing,57,Vermont,M,2.8,No,0,Cash,0.0
25,F,Sneakers,Footwear,84,Wyoming,XL,3.4,No,0,Cash,0.0
33,F,Sunglasses,Accessories,32,Colorado,M,2.7,No,0,Cash,0.0
56,F,Sandals,Footwear,37,West Virginia,M,3.8,Yes,0,Bank Transfer,10.0
50,F,Handbag,Accessories,58,Connecticut,M,4.4,No,0,Cash,0.0
45,F,Socks,Clothing,74,Oregon,S,2.8,No,0,Debit Card,0.0
45,F,Hoodie,Clothing,99,Idaho,L,5.0,Yes,11,Bank Transfer,10.0
65,F,Sweater,Clothing,81,Arkansas,M,4.7,Yes,0,Credit Card,10.0
63,F,Pants,Clothing,76,Kansas,M,3.2,No,20,Cash,0.0
70,F,Sneakers,Footwear,98,Michigan,M,2.9,No,37,Cash,0.0
53,F,Gloves,Accessories,91,Arkansas,M,3.7,Yes,0,Debit Card,10.0
22,F,T-shirt,Clothing,79,Pennsylvania,S,4.2,No,0,Bank Transfer,0.0
26,F,Backpack,Accessories,83,Virginia,M,3.4,No,0,Credit Card,0.0
23,F,Coat,Outerwear,90,Minnesota,M,2.9,Yes,0,Debit Card,10.0
25,F,Coat,Outerwear,20,Nevada,M,3.7,No,0,Debit Card,0.0
69,F,Sandals,Footwear,21,Montana,L,2.7,No,0,Credit Card,0.0
36,F,Backpack,Accessories,60,Nebraska,M,3.2,No,0,Debit Card,0.0
21,F,Sweater,Clothing,31,Indiana,S,4.9,No,11,Bank Transfer,0.0
57,F,Shorts,Clothing,40,New Jersey,M,2.8,No,0,Bank Transfer,0.0
60,F,Sunglasses,Accessories,26,Wisconsin,L,4.7,No,0,Debit Card,0.0
31,F,Shoes,Footwear,51,New Jersey,M,4.3,No,0,Credit Card,0.0
57,F,Hat,Accessories,95,Oklahoma,XL,3.7,No,5,Debit Card,0.0
39,F,Scarf,Accessories,36,Wisconsin,M,4.5,No,0,Credit Card,0.0
48,M,Belt,Accessories,52,Rhode Island,L,3.4,No,0,Debit Card,0.0
42,F,T-shirt,Clothing,35,Indiana,M,2.7,No,0,Cash,0.0
56,F,Shorts,Clothing,68,Vermont,S,4.4,No,31,Debit Card,0.0
28,F,Pants,Clothing,50,Maine,S,4.0,Yes,0,Cash,10.0
40,F,Sunglasses,Accessories,100,Alabama,M,3.2,No,0,Credit Card,0.0
49,F,Coat,Outerwear,74,Alabama,S,4.2,No,0,Bank Transfer,0.0
37,M,Hoodie,Clothing,45,Idaho,L,3.0,Yes,0,Credit Card,10.0
22,F,Dress,Clothing,97,Arkansas,M,2.8,Yes,0,Bank Transfer,10.0
27,F,Blouse,Clothing,60,Ohio,M,4.9,No,0,Cash,0.0
59,F,Socks,Clothing,25,Illinois,M,4.7,No,48,Cash,0.0
35,F,Socks,Clothing,55,Nevada,XL,4.4,No,30,Credit Card,0.0
58,F,Shoes,Footwear,99,Texas,M,3.1,No,34,Cash,0.0
58,F,Belt,Accessories,45,Nevada,S,2.6,No,0,Cash,0.0
46,F,Sweater,Clothing,20,Oklahoma,M,3.9,No,14,Cash,0.0
43,M,Pants,Clothing,88,Alabama,XL,2.6,No,2,Debit Card,0.0
39,M,Scarf,Accessories,99,South Dakota,M,4.0,No,0,Credit,0.0
59,F,Skirt,Clothing,86,Texas,M,4.9,No,0,Credit Card,0.0
59,F,Dress,Clothing,70,Montana,M,3.3,Yes,0,Bank Transfer,50.0
59,F,Hat,Accessories,50,Wyoming,S,3.0,Yes,0,Debit Card,10.0
45,F,Handbag,Accessories,57,New York,L,2.7,No,5,Cash,0.0
27,F,Pants,Clothing,69,Oregon,L,3.1,No,41,Bank Transfer,0.0
24,F,T-shirt,Clothing,94,California,M,4.8,No,0,Credit Card,0.0
47,F,Jacket,Outerwear,24,North Carolina,L,2.9,No,10,Debit Card,0.0
58,F,Hat,Accessories,31,Hawaii,XL,4.6,No,0,Cash,0.0
45,F,Jacket,Outerwear,67,Illinois,L,5.0,No,4,Debit Card,0.0
24,F,Skirt,Clothing,63,West Virginia,L,4.3,No,0,Credit Card,0.0
67,M,Handbag,Accessories,61,South Carolina,XL,4.9,Yes,19,Credit Card,10.0
31,F,Backpack,Accessories,50,Montana,M,4.0,Yes,0,Debit Card,10.0
52,F,Coat,Outerwear,82,North Dakota,L,3.1,No,0,Debit Card,0.0
29,F,Belt,Accessories,51,New Mexico,L,2.6,No,11,Cash,0.0
62,F,Handbag,Accessories,23,Missouri,L,4.9,No,0,Bank Transfer,0.0
19,F,Coat,Outerwear,91,West Virginia,M,3.5,Yes,0,Credit Card,10.0
62,F,Sweater,Clothing,60,South Carolina,S,4.5,No,0,Bank Transfer,0.0
70,F,Blouse,Clothing,34,West Virginia,S,2.8,No,15,Cash,0.0
20,F,Blouse,Clothing,23,Alaska,M,4.2,No,47,Debit Card,0.0
67,F,Belt,Accessories,82,West Virginia,M,4.1,Yes,47,Credit,10.0
65,F,Jacket,Outerwear,73,New Mexico,M,3.5,No,0,Bank Transfer,0.0
45,F,Shorts,Clothing,32,South Dakota,L,4.0,No,18,Debit Card,0.0
26,F,Hat,Accessories,80,Oklahoma,M,4.0,No,0,Bank Transfer,0.0
36,M,Pants,Clothing,58,Oklahoma,XL,2.5,Yes,0,Credit Card,20.0
36,F,Blouse,Clothing,82,Alabama,XL,4.2,Yes,0,Debit Card,10.0
20,F,Belt,Accessories,60,Mississippi,S,3.4,No,4,Credit Card,0.0
30,M,Handbag,Accessories,79,Mississippi,XL,4.8,No,0,Bank Transfer,0.0
34,F,Hoodie,Clothing,41,Nebraska,L,4.9,No,31,Cash,0.0
63,F,Jacket,Outerwear,39,Colorado,L,3.6,No,0,Debit Card,0.0
18,F,Scarf,Accessories,36,Pennsylvania,S,4.0,Yes,0,Cash,50.0
55,U,Jeans,Clothing,70,Utah,M,2.6,No,0,Cash,0.0
48,F,Handbag,Accessories,47,Massachusetts,M,3.1,Yes,0,Debit Card,10.0
45,F,Jacket,Outerwear,27,Iowa,M,3.6,Yes,0,Debit Card,10.0
29,F,Hat,Accessories,52,Florida,L,4.0,Yes,0,Bank Transfer,10.0
55,F,Sneakers,Footwear,75,Louisiana,L,3.9,No,0,Cash,0.0
55,F,Hat,Accessories,30,Kansas,XL,3.9,No,0,Credit Card,0.0
55,F,Socks,Clothing,94,Kansas,M,3.3,No,0,Credit Card,0.0
48,U,Scarf,Accessories,68,Kentucky,S,2.9,No,4,Debit Card,0.0
42,F,Socks,Clothing,45,New Mexico,M,3.1,No,0,Debit Card,0.0
21,F,Hat,Accessories,67,North Carolina,XL,4.7,No,30,Cash,0.0
45,F,Jacket,Outerwear,46,North Dakota,M,3.9,No,15,Cash,0.0
23,F,Shorts,Clothing,31,North Dakota,M,4.3,Yes,17,Credit Card,10.0
66,F,Blouse,Clothing,44,Illinois,XL,4.2,No,45,Cash,0.0
32,F,Coat,Outerwear,100,Maine,S,4.3,Yes,3,Debit Card,10.0
52,F,Sweater,Clothing,92,Indiana,XL,4.6,No,0,Debit Card,0.0
54,F,Handbag,Accessories,78,North Dakota,M,3.8,No,0,Credit Card,0.0
37,F,T-shirt,Clothing,32,Missouri,S,3.3,Yes,0,Debit Card,10.0
29,F,Sandals,Footwear,97,Alaska,M,3.7,No,16,Debit Card,0.0
47,F,Gloves,Accessories,95,North Dakota,M,4.3,No,10,Debit Card,0.0
47,F,Shorts,Clothing,64,Connecticut,M,4.1,No,0,Debit Card,0.0
42,F,Sandals,Footwear,35,Wisconsin,M,3.2,No,0,Cash,0.0
34,F,Backpack,Accessories,54,New Jersey,M,3.8,No,1,Debit Card,0.0
38,F,Sneakers,Footwear,96,Missouri,M,3.2,No,0,Bank Transfer,0.0
55,F,Sunglasses,Accessories,58,California,M,3.5,Yes,0,Cash,20.0
27,F,T-shirt,Clothing,23,Washington,M,3.1,No,0,Debit Card,0.0
55,M,Jeans,Clothing,35,Minnesota,M,4.2,No,0,Credit,0.0
66,F,Shirt,Clothing,23,California,M,3.4,No,0,Credit Card,0.0
44,F,Hat,Accessories,94,Texas,XL,3.5,No,0,Bank Transfer,0.0
39,F,Blouse,Clothing,45,Montana,M,4.0,No,0,Debit Card,0.0
23,F,Jacket,Outerwear,23,Arizona,L,4.4,Yes,45,Bank Transfer,20.0
29,F,Skirt,Clothing,94,Minnesota,L,2.9,Yes,0,Credit Card,10.0
20,F,Gloves,Accessories,99,Nebraska,M,3.6,Yes,0,Cash,20.0
42,F,T-shirt,Clothing,36,Virginia,XL,4.4,No,47,Credit Card,0.0
55,F,Jacket,Outerwear,50,Connecticut,XL,4.5,No,0,Credit Card,0.0
66,M,Jacket,Outerwear,81,New Jersey,M,3.8,No,0,Credit Card,0.0
24,F,Shorts,Clothing,31,Kentucky,XL,3.6,Yes,0,Cash,10.0
62,F,Hat,Accessories,48,Washington,XL,4.3,No,0,Cash,0.0
28,F,Handbag,Accessories,91,Florida,M,4.0,No,0,Debit Card,0.0
30,F,Jeans,Clothing,99,Oklahoma,M,3.4,No,30,Debit Card,0.0
22,U,Shoes,Footwear,70,Iowa,XL,4.4,No,0,Debit Card,0.0
28,F,T-shirt,Clothing,74,New Hampshire,L,2.8,No,0,Cash,0.0
35,F,Jewelry,Accessories,79,Georgia,M,2.8,Yes,0,Cash,10.0
45,F,Handbag,Accessories,33,Mississippi,S,4.9,No,0,Cash,0.0
43,F,Shirt,Clothing,49,New Hampshire,L,4.2,No,0,Bank Transfer,0.0
55,F,Belt,Accessories,96,Washington,M,2.9,No,0,Bank Transfer,0.0
31,F,Dress,Clothing,66,Ohio,L,4.6,Yes,0,Credit Card,10.0
42,F,Skirt,Clothing,45,Maryland,M,2.8,No,0,Cash,0.0
40,U,Blouse,Clothing,28,Delaware,M,2.6,Yes,0,Bank Transfer,10.0
39,F,Jeans,Clothing,48,Tennessee,M,3.5,No,0,Cash,0.0
41,F,Hoodie,Clothing,67,Arkansas,M,3.5,No,0,Credit Card,0.0
56,F,T-shirt,Clothing,59,Tennessee,M,3.4,No,0,Cash,0.0
43,F,Sunglasses,Accessories,74,New Hampshire,L,3.9,Yes,0,Debit Card,10.0
22,F,Jacket,Outerwear,81,Minnesota,M,3.3,No,0,Cash,0.0
47,F,Shoes,Footwear,26,Florida,M,4.1,No,47,Credit Card,0.0
50,F,Handbag,Accessories,61,Tennessee,M,3.0,No,0,Debit Card,0.0
58,M,Sweater,Clothing,23,California,M,3.0,No,0,Bank Transfer,0.0
50,F,Scarf,Accessories,33,Oregon,M,3.2,No,7,Credit Card,0.0
43,F,Skirt,Clothing,58,Tennessee,L,3.9,No,0,Credit Card,0.0
38,F,Gloves,Accessories,65,North Carolina,M,3.6,Yes,0,Debit Card,10.0
44,F,T-shirt,Clothing,48,Tennessee,M,3.1,No,6,Debit Card,0.0
30,F,Sandals,Footwear,25,Nebraska,M,4.8,No,29,Bank Transfer,0.0
47,F,Sweater,Clothing,51,Maine,M,3.8,No,42,Cash,0.0
30,F,Belt,Accessories,31,Illinois,M,2.8,No,0,Cash,0.0
49,F,Hoodie,Clothing,99,Colorado,S,4.0,No,0,Credit,0.0
56,F,Socks,Clothing,25,Pennsylvania,M,4.6,No,14,Credit Card,0.0
22,F,Blouse,Clothing,47,Nevada,S,3.7,Yes,0,Debit Card,10.0
51,U,Boots,Footwear,98,Connecticut,XL,4.9,Yes,0,Credit Card,10.0
37,F,Shirt,Clothing,32,Kentucky,M,4.6,Yes,0,Cash,50.0
61,F,Handbag,Accessories,51,Tennessee,L,5.0,No,40,Cash,0.0
41,F,Dress,Clothing,52,North Dakota,L,3.8,No,0,Cash,0.0
57,F,Hat,Accessories,66,Minnesota,L,4.7,No,0,Credit Card,0.0
34,F,Sweater,Clothing,35,Nebraska,M,2.8,No,2,Bank Transfer,0.0
27,F,Coat,Outerwear,43,Delaware,M,2.6,Yes,39,Debit Card,10.0
39,U,Hoodie,Clothing,24,Minnesota,L,3.8,Yes,9,Debit Card,10.0
62,F,Jewelry,Accessories,83,Rhode Island,M,2.8,No,0,Credit Card,0.0
34,F,T-shirt,Clothing,62,Michigan,M,2.6,No,0,Cash,0.0
53,F,Pants,Clothing,78,New Jersey,S,3.4,No,0,Credit Card,0.0
35,F,Sweater,Clothing,61,South Dakota,M,4.5,Yes,21,Credit Card,10.0
38,F,Pants,Clothing,57,North Carolina,L,3.8,No,0,Debit Card,0.0
32,F,Socks,Clothing,70,Oregon,S,3.0,Yes,0,Cash,10.0
53,F,Scarf,Accessories,74,New Jersey,XL,4.4,No,6,Debit Card,0.0
60,F,Dress,Clothing,90,Arizona,M,3.1,No,0,Debit Card,0.0
31,M,Sandals,Footwear,98,Vermont,S,4.2,No,9,Cash,0.0
44,F,Dress,Clothing,43,Colorado,M,3.1,No,0,Debit Card,0.0
29,F,Pants,Clothing,37,Tennessee,XL,5.0,No,0,Cash,0.0
19,M,Blouse,Clothing,38,New Jersey,L,2.7,No,13,Bank Transfer,0.0
54,U,Jeans,Clothing,60,Montana,L,3.8,Yes,0,Cash,10.0
40,F,Pants,Clothing,55,Montana,XL,3.3,No,0,Debit Card,0.0
39,F,Sunglasses,Accessories,51,Nevada,M,4.8,Yes,0,Debit Card,10.0
44,F,Backpack,Accessories,71,Nevada,L,3.4,No,0,Credit Card,0.0
22,M,Hoodie,Clothing,61,Louisiana,M,4.4,Yes,0,Credit,20.0
28,F,Blouse,Clothing,87,Washington,M,4.2,No,0,Bank Transfer,0.0
57,F,Sweater,Clothing,79,Nebraska,M,4.0,No,24,Debit Card,0.0
46,F,Dress,Clothing,46,Alabama,S,2.6,Yes,0,Cash,10.0
48,F,Socks,Clothing,72,Montana,L,4.4,No,0,Bank Transfer,0.0
24,F,Shirt,Clothing,93,Minnesota,M,3.2,No,3,Credit Card,0.0
50,F,Sandals,Footwear,76,Ohio,L,4.3,Yes,38,Bank Transfer,10.0
29,F,Shoes,Footwear,56,New York,L,4.9,No,0,Cash,0.0
61,F,Sandals,Footwear,83,Indiana,M,3.8,No,31,Debit Card,0.0
34,U,Gloves,Accessories,90,Delaware,XL,2.5,No,16,Cash,0.0
38,F,Blouse,Clothing,68,New York,M,3.0,No,15,Bank Transfer,0.0
54,F,Coat,Outerwear,35,Massachusetts,M,2.9,No,22,Debit Card,0.0
53,F,Jacket,Outerwear,30,South Carolina,M,2.8,No,0,Debit Card,0.0
23,F,Jewelry,Accessories,26,West Virginia,L,3.1,Yes,0,Debit Card,10.0
19,F,Hat,Accessories,60,Kentucky,M,3.4,Yes,0,Cash,10.0
57,F,Shoes,Footwear,30,New Jersey,M,2.9,No,0,Cash,0.0
19,F,Coat,Outerwear,91,New York,L,3.2,No,0,Debit Card,0.0
33,F,Boots,Footwear,71,Massachusetts,M,3.8,No,0,Cash,0.0
33,F,Scarf,Accessories,64,Florida,L,3.6,No,0,Credit Card,0.0
38,F,Hat,Accessories,54,Michigan,M,4.3,Yes,3,Debit Card,20.0
47,F,Socks,Clothing,35,Oregon,XL,4.8,No,0,Credit Card,0.0
39,F,T-shirt,Clothing,38,Michigan,XL,2.5,No,0,Cash,0.0
32,M,Jewelry,Accessories,69,Washington,M,2.5,No,0,Debit Card,0.0
27,F,Skirt,Clothing,96,Alaska,S,4.6,No,0,Debit Card,0.0
67,F,Socks,Clothing,73,Montana,M,4.2,No,0,Bank Transfer,0.0
46,F,Belt,Accessories,49,New Mexico,S,4.2,Yes,20,Debit Card,10.0
36,F,Boots,Footwear,44,Connecticut,M,4.8,Yes,0,Cash,10.0
62,M,Socks,Clothing,93,Alaska,M,4.5,Yes,0,Cash,10.0
31,U,Pants,Clothing,72,Ohio,S,3.3,No,0,Debit Card,0.0
68,F,Socks,Clothing,91,Montana,M,2.7,No,0,Debit Card,0.0
57,F,Belt,Accessories,83,Nebraska,L,2.8,No,0,Bank Transfer,0.0
22,F,Jacket,Outerwear,62,Oklahoma,S,3.5,No,50,Cash,0.0
26,F,Shirt,Clothing,71,Kentucky,M,3.0,No,0,Credit Card,0.0
43,F,Gloves,Accessories,93,Idaho,M,4.5,No,0,Debit Card,0.0
45,F,Handbag,Accessories,63,Maryland,L,4.3,No,0,Credit,0.0
64,F,Sweater,Clothing,96,Tennessee,XL,4.1,Yes,0,Credit Card,50.0
28,F,Skirt,Clothing,78,Michigan,M,4.3,No,0,Debit Card,0.0
47,U,Dress,Clothing,24,Tennessee,L,5.0,No,0,Cash,0.0
53,F,Pants,Clothing,63,Rhode Island,S,3.8,No,12,Bank Transfer,0.0
42,F,Hat,Accessories,58,Florida,M,4.9,No,0,Debit Card,0.0
51,F,Boots,Footwear,55,Louisiana,S,5.0,No,20,Cash,0.0
62,F,Sandals,Footwear,58,Arkansas,M,4.3,Yes,0,Bank Transfer,10.0
20,F,Shorts,Clothing,78,Vermont,M,3.6,No,0,Debit Card,0.0
32,F,Blouse,Clothing,73,Nevada,XL,3.0,No,13,Credit Card,0.0
26,F,Jacket,Outerwear,20,Oklahoma,M,3.7,No,3,Debit Card,0.0
31,F,Shirt,Clothing,60,Alabama,L,4.3,No,0,Debit Card,0.0
55,F,Handbag,Accessories,71,Louisiana,S,4.6,No,15,Debit Card,0.0
49,F,T-shirt,Clothing,89,Ohio,M,4.7,No,13,Debit Card,0.0
42,F,Hoodie,Clothing,53,Texas,M,4.6,No,0,Debit Card,0.0
64,M,Jewelry,Accessories,87,Maryland,M,3.0,No,0,Cash,0.0
68,F,Jewelry,Accessories,37,West Virginia,L,3.4,No,0,Debit Card,0.0
68,F,Hoodie,Clothing,37,Ohio,L,3.8,No,0,Credit,0.0
41,F,Scarf,Accessories,78,Indiana,M,3.1,No,0,Bank Transfer,0.0
51,M,Shoes,Footwear,23,Wyoming,S,4.4,No,0,Cash,0.0
44,F,Jeans,Clothing,73,Michigan,L,4.5,No,0,Credit Card,0.0
27,F,Jewelry,Accessories,27,Maine,M,2.8,Yes,0,Debit Card,10.0
36,F,Coat,Outerwear,59,Utah,S,2.7,No,0,Credit,0.0
19,F,Backpack,Accessories,53,Iowa,M,3.4,Yes,0,Debit Card,20.0
49,F,Socks,Clothing,42,Maryland,S,4.6,No,0,Bank Transfer,0.0
18,F,Scarf,Accessories,45,Texas,M,5.0,No,0,Credit Card,0.0
36,M,Sunglasses,Accessories,89,Ohio,S,3.5,No,0,Debit Card,0.0
36,F,Socks,Clothing,85,North Dakota,L,3.3,No,0,Cash,0.0
43,F,Sandals,Footwear,66,North Carolina,S,3.1,No,31,Cash,0.0
31,F,Blouse,Clothing,42,Georgia,S,4.0,Yes,0,Debit Card,10.0
63,U,Dress,Clothing,40,Kansas,M,2.5,No,0,Cash,0.0
41,F,Pants,Clothing,82,Maine,M,4.4,No,0,Debit Card,0.0
48,F,Sneakers,Footwear,88,South Carolina,M,4.4,No,0,Cash,0.0
68,F,Boots,Footwear,99,South Carolina,XL,3.2,No,0,Cash,0.0
53,F,Handbag,Accessories,85,Kentucky,S,3.8,No,38,Debit Card,0.0
36,F,Handbag,Accessories,57,Arizona,M,4.6,No,0,Debit Card,0.0
46,M,Sweater,Clothing,56,New York,S,4.9,No,0,Cash,0.0
21,F,Sandals,Footwear,79,New Hampshire,L,3.5,No,0,Debit Card,0.0
52,F,Socks,Clothing,67,Ohio,S,3.4,No,0,Debit Card,0.0
66,F,Gloves,Accessories,61,Hawaii,M,3.9,No,0,Debit Card,0.0
19,F,Hoodie,Clothing,37,Texas,L,3.9,Yes,21,Credit Card,10.0
44,F,Dress,Clothing,75,Illinois,L,4.2,Yes,0,Credit Card,10.0
50,F,Shirt,Clothing,21,Massachusetts,XL,3.4,No,0,Debit Card,0.0
51,F,Shorts,Clothing,89,North Carolina,L,4.9,Yes,0,Cash,10.0
25,F,Sandals,Footwear,24,West Virginia,L,2.9,No,0,Bank Transfer,0.0
62,F,Sweater,Clothing,27,Delaware,XL,4.9,No,0,Cash,0.0
48,F,Dress,Clothing,26,Idaho,L,4.6,No,0,Debit Card,0.0
62,F,Boots,Footwear,82,Oregon,M,3.6,No,0,Credit Card,0.0
22,F,Pants,Clothing,28,Maine,M,4.3,No,0,Cash,0.0
48,F,Gloves,Accessories,65,South Dakota,M,4.6,No,48,Bank Transfer,0.0
48,F,Pants,Clothing,82,New Mexico,XL,4.7,No,0,Credit Card,0.0
62,F,Scarf,Accessories,38,Washington,M,3.5,No,41,Cash,0.0
24,F,Shorts,Clothing,33,Georgia,XL,2.8,No,14,Cash,0.0
35,F,Handbag,Accessories,48,Colorado,M,4.3,No,16,Debit Card,0.0
47,F,Sandals,Footwear,35,Kentucky,M,3.8,No,0,Bank Transfer,0.0
22,F,Socks,Clothing,29,New Jersey,L,3.0,No,0,Credit,0.0
38,F,Shirt,Clothing,48,Oregon,S,4.6,No,0,Debit Card,0.0
53,F,Shoes,Footwear,87,Nebraska,M,4.8,No,43,Bank Transfer,0.0
31,M,Backpack,Accessories,62,Massachusetts,M,4.7,No,0,Bank Transfer,0.0
31,F,Shirt,Clothing,96,Nebraska,M,3.9,No,0,Cash,0.0
65,F,Handbag,Accessories,41,Hawaii,S,4.0,Yes,0,Debit Card,10.0
18,F,Shirt,Clothing,57,Illinois,L,3.7,Yes,0,Cash,10.0
46,F,Handbag,Accessories,65,Colorado,S,4.2,No,0,Credit Card,0.0
52,M,Pants,Clothing,54,Pennsylvania,M,4.7,No,0,Bank Transfer,0.0
50,F,T-shirt,Clothing,22,Ohio,L,4.3,No,0,Debit Card,0.0
49,F,Sneakers,Footwear,96,Pennsylvania,S,4.9,No,14,Debit Card,0.0
36,F,Shirt,Clothing,46,Kentucky,M,3.4,Yes,0,Debit Card,10.0
30,F,Blouse,Clothing,74,Alaska,XL,4.2,No,0,Credit Card,0.0
25,F,Sneakers,Footwear,50,Georgia,XL,4.7,No,0,Cash,0.0
34,F,Boots,Footwear,56,South Carolina,S,4.0,No,38,Cash,0.0
29,F,Skirt,Clothing,69,Tennessee,M,3.1,No,0,Debit Card,0.0
50,U,Shirt,Clothing,97,Colorado,M,4.2,Yes,30,Cash,10.0
31,F,Shorts,Clothing,66,Wisconsin,M,3.7,No,0,Bank Transfer,0.0
41,F,Hat,Accessories,70,Georgia,S,3.1,No,0,Bank Transfer,0.0
52,F,Shoes,Footwear,50,Maryland,M,3.7,No,0,Debit Card,0.0
27,M,Pants,Clothing,85,New Jersey,M,3.2,No,0,Cash,0.0
49,M,Backpack,Accessories,59,Nevada,M,2.8,No,0,Cash,0.0
69,F,Pants,Clothing,74,Michigan,L,2.9,No,30,Credit Card,0.0
45,F,Sunglasses,Accessories,38,Wyoming,L,3.5,No,0,Bank Transfer,0.0
20,F,Sweater,Clothing,99,Massachusetts,M,3.8,No,0,Credit,0.0
25,F,Blouse,Clothing,97,Washington,S,4.7,Yes,0,Cash,10.0
38,F,Scarf,Accessories,67,Maine,L,4.5,Yes,0,Cash,10.0
55,F,T-shirt,Clothing,20,Montana,S,3.9,Yes,0,Bank Transfer,10.0
62,F,Sunglasses,Accessories,45,Oklahoma,L,3.4,No,0,Cash,0.0
61,F,Pants,Clothing,68,Connecticut,L,4.6,No,0,Credit Card,0.0
50,F,Sneakers,Footwear,98,Texas,L,4.7,No,30,Debit Card,0.0
65,F,Shoes,Footwear,83,Delaware,M,3.2,No,7,Cash,0.0
68,F,Shorts,Clothing,51,Mississippi,M,5.0,Yes,0,Debit Card,10.0
55,F,Handbag,Accessories,21,Minnesota,L,4.5,No,10,Debit Card,0.0
57,F,Handbag,Accessories,92,Georgia,M,3.5,No,0,Credit Card,0.0
56,F,Shoes,Footwear,63,Iowa,S,4.5,Yes,0,Debit Card,10.0
29,F,Jewelry,Accessories,56,New York,S,3.2,Yes,0,Credit Card,10.0
24,F,Shorts,Clothing,95,Nevada,M,4.6,Yes,5,Bank Transfer,10.0
59,F,Blouse,Clothing,66,Virginia,M,4.0,No,0,Cash,0.0
62,F,Coat,Outerwear,28,Idaho,S,4.2,No,0,Debit Card,0.0
58,F,Hat,Accessories,83,Colorado,M,4.1,Yes,18,Debit Card,10.0
64,F,Socks,Clothing,55,Wisconsin,XL,3.6,No,42,Cash,0.0
48,F,Sandals,Footwear,28,Connecticut,M,3.7,No,22,Debit Card,0.0
60,M,Scarf,Accessories,79,Kansas,M,3.6,No,37,Bank Transfer,0.0
52,F,Scarf,Accessories,31,Pennsylvania,L,3.8,No,0,Credit Card,0.0
44,M,T-shirt,Clothing,34,Oregon,M,3.4,No,0,Bank Transfer,0.0
63,F,Shoes,Footwear,74,West Virginia,S,4.8,No,32,Cash,0.0
66,F,Gloves,Accessories,31,Montana,L,2.6,No,0,Debit Card,0.0
22,F,Sunglasses,Accessories,66,Kentucky,M,2.9,Yes,3,Cash,10.0
62,F,Shoes,Footwear,99,Minnesota,M,4.9,Yes,0,Bank Transfer,50.0
39,F,Dress,Clothing,55,Louisiana,M,5.0,No,0,Credit Card,0.0
25,F,Blouse,Clothing,23,Delaware,L,4.6,No,0,Cash,0.0
70,F,Sweater,Clothing,88,Arizona,M,4.2,No,43,Cash,0.0
52,F,Jacket,Outerwear,26,Nevada,M,4.9,No,0,Cash,0.0
68,F,Backpack,Accessories,94,Alaska,L,4.8,Yes,0,Debit Card,50.0
18,F,Shorts,Clothing,25,Utah,M,3.0,Yes,0,Debit Card,10.0
18,F,Socks,Clothing,96,Kansas,XL,3.5,No,0,Credit Card,0.0
63,U,Sneakers,Footwear,29,North Carolina,L,3.4,Yes,39,Credit Card,10.0
47,F,Sneakers,Footwear,36,Maryland,M,3.4,No,7,Bank Transfer,0.0
43,U,Blouse,Clothing,90,Maine,M,4.9,No,0,Credit Card,0.0
60,F,Gloves,Accessories,38,Illinois,S,4.4,No,0,Debit Card,0.0
49,F,Handbag,Accessories,52,Pennsylvania,S,4.2,No,0,Cash,0.0
28,F,Jeans,Clothing,88,Alaska,S,3.1,No,0,Debit Card,0.0
32,F,Scarf,Accessories,56,New Mexico,S,4.0,No,26,Credit Card,0.0
29,F,Sandals,Footwear,71,Arkansas,M,4.8,No,14,Cash,0.0
35,F,Sandals,Footwear,94,Alaska,M,3.3,Yes,0,Bank Transfer,50.0
23,F,Dress,Clothing,97,Louisiana,XL,4.7,No,0,Debit Card,0.0
70,F,Skirt,Clothing,27,North Dakota,M,3.2,No,15,Bank Transfer,0.0
43,F,Jeans,Clothing,67,Connecticut,L,4.9,No,0,Credit,0.0
29,F,Socks,Clothing,70,New York,M,4.9,No,39,Bank Transfer,0.0
61,M,Coat,Outerwear,95,Kentucky,M,3.7,No,0,Debit Card,0.0
29,F,Boots,Footwear,24,Maine,L,3.0,No,12,Debit Card,0.0
66,U,Belt,Accessories,35,Missouri,S,2.6,No,0,Bank Transfer,0.0
46,F,Shoes,Footwear,22,Georgia,L,2.6,No,0,Bank Transfer,0.0
51,F,Blouse,Clothing,83,New Hampshire,M,3.2,No,0,Cash,0.0
23,F,Shorts,Clothing,41,California,S,3.4,No,0,Cash,0.0
52,F,Blouse,Clothing,77,Arizona,L,2.7,No,0,Credit Card,0.0
39,F,Sneakers,Footwear,52,Florida,L,4.8,No,48,Debit Card,0.0
39,M,Gloves,Accessories,41,New York,XL,4.1,No,0,Debit Card,0.0
